census_cd	census_type	census_sub_cd	province_cd	region_cd	region_sub_cd	region_type	latitude	longitude	land_sq_km	pop_this	pop_last	pop_change	pop_change_pct	pop_per_sq_km	private_dwell	private_dwell_res
5750006.00	CT	575	ON		North Bay		46.3192	-79.4748	      0.99	    2310	    2324	-14	     -0.6	 2335.2	    1122	    1063
5750007.00	CT	575	ON		North Bay		46.3147	-79.463	      0.72	    2328	    2335	-7	     -0.3	 3213.3	    1356	    1237
5750008.00	CT	575	ON		North Bay		46.3216	-79.4566	      1.63	    4365	    4629	-264	     -5.7	 2673.2	    2227	    2069
5750009.00	CT	575	ON		North Bay		46.3141	-79.4511	      0.85	    2364	    2351	13	      0.6	 2769.1	    1252	    1196
5750010.00	CT	575	ON		North Bay		46.305	-79.4526	      0.91	    1901	    1937	-36	     -1.9	 2098.2	     967	     897
5750011.00	CT	575	ON		North Bay		46.3273	-79.4337	      3.00	    4270	    4101	169	      4.1	 1422.1	    1949	    1902
5750012.00	CT	575	ON		North Bay		46.3206	-79.4063	      6.72	    4585	    4666	-81	     -1.7	  681.9	    1906	    1832
5750013.00	CT	575	ON		North Bay		46.3506	-79.4033	    208.99	    2821	    3078	-257	     -8.3	   13.5	    1226	    1100
5750014.00	CT	575	ON		North Bay		46.3458	-79.4243	     20.17	    4539	    4036	503	     12.5	  225.1	    1563	    1506
5750015.00	CT	575	ON		North Bay		46.3322	-79.4555	      1.29	    2764	    2931	-167	     -5.7	 2137.7	    1365	    1271
5750016.00	CT	575	ON		North Bay		46.3552	-79.4601	     20.84	    2970	    3053	-83	     -2.7	  142.5	    1319	    1133
5750017.00	CT	575	ON		North Bay		46.3262	-79.4853	      2.61	    3642	    3679	-37	     -1.0	 1394.8	    1493	    1417
5750100.00	CT	575	ON		North Bay		46.1752	-79.413	    105.97	    3864	    3249	615	     18.9	   36.5	    1677	    1555
5750101.00	CT	575	ON		North Bay		46.1956	-79.2463	    155.03	    4512	    4228	284	      6.7	   29.1	    1883	    1699
5750110.00	CT	575	ON		North Bay		46.2473	-79.0522	    208.43	    2016	    1981	35	      1.8	    9.7	     947	     794
5800001.01	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4485	-80.9523	     28.96	    6686	    6637	49	      0.7	  230.9	    3006	    2840
5800001.02	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4633	-81.0033	      1.24	    2923	    2886	37	      1.3	 2355.7	    1928	    1793
5800001.03	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4141	-80.9224	    205.54	    5056	    4639	417	      9.0	   24.6	    1963	    1883
5800001.05	CT	580	ON		Greater Sudbury / Grand Sudbury		46.3944	-81.0053	     54.44	    2096	    2104	-8	     -0.4	   38.5	     904	     792
5800001.06	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4543	-81.0353	     13.90	    6005	    5907	98	      1.7	  431.9	    2519	    2450
5800002.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4727	-81.0224	      2.98	    4559	    4636	-77	     -1.7	 1530.6	    2333	    2122
5800003.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4867	-81.0121	      2.05	    3856	    3885	-29	     -0.7	 1879.9	    2234	    2001
5800004.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.48	-80.9968	      2.55	    4688	    4985	-297	     -6.0	 1838.6	    2589	    2301
5800005.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4894	-80.9872	      1.47	    2132	    2417	-285	    -11.8	 1449.0	    1626	    1367
5800006.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4941	-80.9467	      4.89	    4066	    4099	-33	     -0.8	  830.9	    2099	    1925
5800007.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4897	-80.9257	     13.31	    6058	    5957	101	      1.7	  455.0	    2362	    2308
5800008.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5112	-80.914	     12.86	    3985	    4185	-200	     -4.8	  309.8	    1635	    1583
5800009.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5143	-80.9665	      6.55	    6198	    6126	72	      1.2	  946.1	    2837	    2747
5800010.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4997	-80.9834	      1.76	    3005	    2916	89	      3.1	 1703.1	    1870	    1627
5800011.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4974	-80.996	      0.84	    2269	    2268	1	      0.0	 2692.2	    1493	    1388
5800012.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4971	-81.0152	      2.11	    2251	    2301	-50	     -2.2	 1065.2	    1277	    1141
5800013.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5078	-81.0354	     25.53	     312	       0	312	      0.0	   12.2	     127	     124
5800014.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.506	-81.0065	      3.20	    3135	    3299	-164	     -5.0	  980.9	    1805	    1542
5800015.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5091	-80.9916	      1.97	    3710	    3744	-34	     -0.9	 1881.4	    2105	    1937
5800016.01	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5269	-80.9777	      5.53	    2031	    2019	12	      0.6	  367.5	     987	     897
5800016.02	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5279	-80.9547	      2.14	    4292	    4432	-140	     -3.2	 2005.5	    1845	    1776
5800017.01	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5311	-80.9254	      3.13	    4578	    4620	-42	     -0.9	 1462.4	    1689	    1649
5800017.02	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5256	-80.9065	      5.63	    3245	    3283	-38	     -1.2	  576.4	    1385	    1324
5800100.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4694	-80.8434	     12.62	    2149	    2120	29	      1.4	  170.2	     887	     854
5800101.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5524	-80.8738	      9.06	    6492	    6107	385	      6.3	  716.6	    2509	    2433
5800102.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.6322	-80.7882	    356.69	    4591	    4402	189	      4.3	   12.9	    1911	    1800
5800110.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4824	-81.0588	      7.22	    2604	    2468	136	      5.5	  360.7	    1114	    1076
5800130.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4367	-81.145	      4.86	    2972	    2840	132	      4.6	  611.8	    1278	    1260
5800131.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.4367	-81.1451	    110.10	    4725	    4119	606	     14.7	   42.9	    1731	    1647
5800132.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.3506	-81.3194	    767.62	    3261	    3548	-287	     -8.1	    4.2	    1923	    1292
5800140.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.6061	-81.3566	    239.60	    4874	    4742	132	      2.8	   20.3	    2058	    1962
5800160.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5353	-81.1216	     24.22	    3837	    3729	108	      2.9	  158.4	    1591	    1522
5800161.01	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5734	-81.193	      3.96	    3699	    3694	5	      0.1	  933.8	    1548	    1493
5800161.02	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5753	-81.2057	      9.24	    2871	    3071	-200	     -6.5	  310.8	    1246	    1186
5800162.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.573	-81.2019	    281.35	    4150	    3865	285	      7.4	   14.8	    1594	    1544
5800190.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.654	-80.9797	    542.74	    3852	    3541	311	      8.8	    7.1	    1551	    1423
5800191.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.5977	-81.0053	     29.42	    6335	    5743	592	     10.3	  215.3	    2606	    2406
5800192.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.6421	-80.9777	     10.82	    6572	    6132	440	      7.2	  607.1	    2269	    2228
5800193.01	CT	580	ON		Greater Sudbury / Grand Sudbury		46.6436	-80.9438	      4.95	    2474	    2498	-24	     -1.0	  499.8	     988	     950
5800193.02	CT	580	ON		Greater Sudbury / Grand Sudbury		46.66	-80.9662	      5.21	    2576	    2509	67	      2.7	  494.3	     945	     924
5800193.03	CT	580	ON		Greater Sudbury / Grand Sudbury		46.6452	-80.9642	      5.22	    2174	    2241	-67	     -3.0	  416.8	     824	     806
5800194.00	CT	580	ON		Greater Sudbury / Grand Sudbury		46.7029	-80.7568	    583.10	    3426	    3544	-118	     -3.3	    5.9	    1545	    1444
5900001.01	CT	590	ON		Sault Ste. Marie		46.5133	-84.261	      1.71	    4733	    4715	18	      0.4	 2775.5	    1716	    1703
5900001.02	CT	590	ON		Sault Ste. Marie		46.5446	-84.2416	      6.01	    2744	    2635	109	      4.1	  456.2	    1205	    1174
5900002.00	CT	590	ON		Sault Ste. Marie		46.5199	-84.265	      1.05	    1904	    1915	-11	     -0.6	 1821.7	     807	     803
5900003.00	CT	590	ON		Sault Ste. Marie		46.513	-84.2826	      1.75	    4016	    4128	-112	     -2.7	 2293.8	    1771	    1742
5900004.00	CT	590	ON		Sault Ste. Marie		46.5035	-84.2782	      3.65	    4357	    4371	-14	     -0.3	 1194.7	    1731	    1714
5900005.00	CT	590	ON		Sault Ste. Marie		46.5053	-84.3146	      1.41	    2685	    2733	-48	     -1.8	 1906.6	    1443	    1365
5900006.00	CT	590	ON		Sault Ste. Marie		46.513	-84.3336	      1.57	    2590	    2785	-195	     -7.0	 1652.2	    1987	    1729
5900007.00	CT	590	ON		Sault Ste. Marie		46.5181	-84.351	      1.73	    2102	    2116	-14	     -0.7	 1216.4	    1285	    1084
5900008.00	CT	590	ON		Sault Ste. Marie		46.522	-84.3726	      7.06	    1204	    1190	14	      1.2	  170.5	     531	     510
5900009.00	CT	590	ON		Sault Ste. Marie		46.5442	-84.4322	    111.46	    3999	    3756	243	      6.5	   35.9	    1594	    1448
5900010.00	CT	590	ON		Sault Ste. Marie		46.5356	-84.3883	      3.93	    3942	    3952	-10	     -0.3	 1003.8	    1594	    1571
5900011.00	CT	590	ON		Sault Ste. Marie		46.5473	-84.366	      7.68	    5144	    5173	-29	     -0.6	  669.5	    2194	    2163
5900012.00	CT	590	ON		Sault Ste. Marie		46.5333	-84.3714	      1.12	    2520	    2477	43	      1.7	 2255.4	    1262	    1179
5900013.00	CT	590	ON		Sault Ste. Marie		46.5337	-84.3553	      1.11	    2658	    2626	32	      1.2	 2399.1	    1217	    1127
5900014.00	CT	590	ON		Sault Ste. Marie		46.5295	-84.3424	      1.41	    2641	    2627	14	      0.5	 1878.9	    1242	    1192
5900015.00	CT	590	ON		Sault Ste. Marie		46.5234	-84.3283	      3.70	    5843	    5970	-127	     -2.1	 1579.7	    2737	    2642
5900016.00	CT	590	ON		Sault Ste. Marie		46.5157	-84.3078	      2.96	    6671	    6628	43	      0.6	 2250.2	    3198	    3115
5900017.00	CT	590	ON		Sault Ste. Marie		46.528	-84.3071	      4.62	    7049	    7048	1	      0.0	 1526.2	    3351	    3251
5900018.01	CT	590	ON		Sault Ste. Marie		46.5356	-84.2887	      8.92	    3398	    3253	145	      4.5	  381.0	    1055	    1045
5900018.02	CT	590	ON		Sault Ste. Marie		46.5697	-84.2962	     50.57	    4941	    4855	86	      1.8	   97.7	    1981	    1960
5900100.00	CT	590	ON		Sault Ste. Marie		46.6148	-84.0057	    231.40	    1107	    1546	-439	    -28.4	    4.8	     437	     424
5900101.00	CT	590	ON		Sault Ste. Marie		46.5211	-84.1164	    265.27	    2521	    2628	-107	     -4.1	    9.5	    1407	    1006
5900102.00	CT	590	ON		Sault Ste. Marie		46.556	-84.5758	     85.31	    1031	     971	60	      6.2	   12.1	     466	     391
5950001.00	CT	595	ON		Thunder Bay		48.3721	-89.223	     17.82	    1458	    1532	-74	     -4.8	   81.8	     787	     677
5950002.00	CT	595	ON		Thunder Bay		48.3667	-89.2675	      1.74	    3535	    3582	-47	     -1.3	 2029.4	    1636	    1578
5950003.00	CT	595	ON		Thunder Bay		48.3569	-89.2982	      5.28	    4931	    5081	-150	     -3.0	  934.0	    2418	    2282
5950004.00	CT	595	ON		Thunder Bay		48.3757	-89.2887	      2.47	    4003	    3948	55	      1.4	 1621.4	    1837	    1789
5950005.00	CT	595	ON		Thunder Bay		48.3761	-89.2574	      1.72	    4550	    4603	-53	     -1.2	 2641.2	    2149	    2051
5950006.00	CT	595	ON		Thunder Bay		48.3834	-89.2449	      0.41	     932	     935	-3	     -0.3	 2275.4	     605	     513
5950007.00	CT	595	ON		Thunder Bay		48.3875	-89.2472	      1.47	    5052	    5088	-36	     -0.7	 3425.8	    2580	    2401
5950008.00	CT	595	ON		Thunder Bay		48.3859	-89.2808	      2.10	    4533	    4601	-68	     -1.5	 2159.5	    2106	    2065
5950009.01	CT	595	ON		Thunder Bay		48.3889	-89.291	      1.26	    3053	    3136	-83	     -2.6	 2416.1	    1275	    1242
5950009.02	CT	595	ON		Thunder Bay		48.3981	-89.2868	      1.80	    4990	    5205	-215	     -4.1	 2777.6	    2038	    1991
5950010.01	CT	595	ON		Thunder Bay		48.4	-89.2576	      5.79	    1290	    1332	-42	     -3.2	  222.9	     598	     578
5950010.02	CT	595	ON		Thunder Bay		48.3944	-89.247	      1.33	    3320	    3407	-87	     -2.6	 2499.2	    1708	    1594
5950011.01	CT	595	ON		Thunder Bay		48.421	-89.2376	      2.05	    1177	    1274	-97	     -7.6	  575.3	     665	     580
5950011.02	CT	595	ON		Thunder Bay		48.4243	-89.2488	      1.72	    4150	    4018	132	      3.3	 2415.9	    2247	    1958
5950011.03	CT	595	ON		Thunder Bay		48.4257	-89.2643	      4.57	    3238	    2754	484	     17.6	  708.1	    1078	    1046
5950012.00	CT	595	ON		Thunder Bay		48.4427	-89.2534	      1.15	    2906	    3174	-268	     -8.4	 2534.0	    1367	    1277
5950013.00	CT	595	ON		Thunder Bay		48.4357	-89.2428	      1.18	    3172	    3272	-100	     -3.1	 2680.6	    1492	    1432
5950014.00	CT	595	ON		Thunder Bay		48.4314	-89.2266	      1.47	    3474	    3536	-62	     -1.8	 2368.7	    2282	    1956
5950015.00	CT	595	ON		Thunder Bay		48.439	-89.2206	      1.25	    2775	    2941	-166	     -5.6	 2217.5	    1525	    1389
5950016.00	CT	595	ON		Thunder Bay		48.4437	-89.2397	      1.32	    3551	    3714	-163	     -4.4	 2692.0	    1717	    1635
5950017.00	CT	595	ON		Thunder Bay		48.4522	-89.2331	      1.63	    3144	    3270	-126	     -3.9	 1927.9	    1388	    1356
5950018.00	CT	595	ON		Thunder Bay		48.4623	-89.208	      3.51	    4854	    4978	-124	     -2.5	 1383.6	    2391	    2292
5950019.00	CT	595	ON		Thunder Bay		48.4485	-89.2014	      2.40	    3078	    3204	-126	     -3.9	 1283.0	    1485	    1360
5950020.00	CT	595	ON		Thunder Bay		48.46	-89.1978	      1.58	     781	     870	-89	    -10.2	  494.3	     339	     332
5950021.00	CT	595	ON		Thunder Bay		48.4672	-89.1828	      9.58	    4694	    4779	-85	     -1.8	  490.1	    2189	    2119
5950022.03	CT	595	ON		Thunder Bay		48.4506	-89.2632	      1.44	    2855	    2865	-10	     -0.3	 1976.9	    1146	    1124
5950022.04	CT	595	ON		Thunder Bay		48.4582	-89.2468	      2.62	    4399	    4435	-36	     -0.8	 1682.2	    1797	    1747
5950022.05	CT	595	ON		Thunder Bay		48.4915	-89.311	     73.52	    2588	    2592	-4	     -0.2	   35.2	     928	     903
5950022.06	CT	595	ON		Thunder Bay		48.4594	-89.3345	     86.35	    6108	    5607	501	      8.9	   70.7	    2211	    2158
5950023.01	CT	595	ON		Thunder Bay		48.3434	-89.3318	     32.51	    3187	    3089	98	      3.2	   98.0	    1076	    1067
5950023.02	CT	595	ON		Thunder Bay		48.3655	-89.3386	     55.21	    6581	    6338	243	      3.8	  119.2	    2487	    2454
5950100.01	CT	595	ON		Thunder Bay		48.31	-89.2067	    935.91	    2846	    3073	-227	     -7.4	    3.0	    1437	    1102
5950100.03	CT	595	ON		Thunder Bay		48.4279	-89.6792	    359.06	    3705	    3713	-8	     -0.2	   10.3	    1395	    1369
5950100.04	CT	595	ON		Thunder Bay		48.32	-89.6106	    362.18	    3949	    4048	-99	     -2.4	   10.9	    1536	    1480
5950101.00	CT	595	ON		Thunder Bay		48.5831	-88.792	    570.98	    2737	    2913	-176	     -6.0	    4.8	    2156	    1165
6020001.00	CT	602	MB		Winnipeg		49.8688	-97.1236	      1.82	    4318	    4360	-42	     -1.0	 2371.0	    1891	    1831
6020002.00	CT	602	MB		Winnipeg		49.8589	-97.139	      1.87	    5183	    5274	-91	     -1.7	 2770.2	    2493	    2362
6020003.00	CT	602	MB		Winnipeg		49.8638	-97.1523	      1.39	    5094	    5272	-178	     -3.4	 3666.6	    2705	    2571
6020004.01	CT	602	MB		Winnipeg		49.8624	-97.1672	      1.13	    4623	    4577	46	      1.0	 4104.2	    2358	    2298
6020004.02	CT	602	MB		Winnipeg		49.8524	-97.1635	      2.25	    3345	    3464	-119	     -3.4	 1489.3	    1631	    1553
6020005.00	CT	602	MB		Winnipeg		49.8518	-97.1883	      2.35	    5475	    5755	-280	     -4.9	 2334.6	    2116	    2096
6020006.00	CT	602	MB		Winnipeg		49.8528	-97.2036	      2.26	    5132	    5016	116	      2.3	 2266.3	    2837	    2712
6020007.00	CT	602	MB		Winnipeg		49.873	-97.2167	      3.23	    3634	    3674	-40	     -1.1	 1124.1	    1660	    1585
6020008.00	CT	602	MB		Winnipeg		49.8754	-97.185	      1.12	    2958	    2992	-34	     -1.1	 2632.4	    1166	    1137
6020009.00	CT	602	MB		Winnipeg		49.8668	-97.1864	      0.99	    3076	    3150	-74	     -2.3	 3103.0	    1235	    1213
6020010.00	CT	602	MB		Winnipeg		49.8725	-97.1662	      1.77	    5292	    5329	-37	     -0.7	 2989.2	    2549	    2356
6020011.00	CT	602	MB		Winnipeg		49.8776	-97.1505	      0.63	    6247	    6154	93	      1.5	 9971.3	    4422	    4103
6020012.00	CT	602	MB		Winnipeg		49.8799	-97.1384	      0.81	    4782	    4880	-98	     -2.0	 5922.7	    3184	    2942
6020013.00	CT	602	MB		Winnipeg		49.8898	-97.1363	      1.00	    1495	    1516	-21	     -1.4	 1495.0	    1136	     965
6020014.00	CT	602	MB		Winnipeg		49.8857	-97.1419	      0.68	    5539	    5611	-72	     -1.3	 8195.0	    4400	    3885
6020015.00	CT	602	MB		Winnipeg		49.882	-97.1541	      0.96	    6125	    6138	-13	     -0.2	 6410.9	    3639	    3321
6020016.00	CT	602	MB		Winnipeg		49.8824	-97.1632	      0.47	    2276	    2583	-307	    -11.9	 4820.0	    1150	    1075
6020017.00	CT	602	MB		Winnipeg		49.8807	-97.1704	      0.61	    3261	    3286	-25	     -0.8	 5351.2	    1544	    1472
6020018.00	CT	602	MB		Winnipeg		49.8803	-97.1882	      0.84	    2761	    2732	29	      1.1	 3297.1	    1297	    1272
6020019.00	CT	602	MB		Winnipeg		49.887	-97.1911	      1.69	    3178	    3082	96	      3.1	 1883.5	    1351	    1318
6020020.00	CT	602	MB		Winnipeg		49.8881	-97.1801	      0.69	    2448	    2300	148	      6.4	 3553.5	    1055	    1040
6020021.00	CT	602	MB		Winnipeg		49.8893	-97.1667	      0.85	    5731	    5953	-222	     -3.7	 6752.7	    2394	    2127
6020022.00	CT	602	MB		Winnipeg		49.8944	-97.1543	      0.57	    4512	    4400	112	      2.5	 7957.7	    2081	    1842
6020023.00	CT	602	MB		Winnipeg		49.8952	-97.1471	      0.44	    5231	    4956	275	      5.5	12003.2	    2761	    2396
6020024.00	CT	602	MB		Winnipeg		49.8997	-97.1267	      0.97	    1163	     762	401	     52.6	 1193.1	     423	     362
6020025.00	CT	602	MB		Winnipeg		49.9014	-97.1429	      1.07	    3245	    3115	130	      4.2	 3039.0	    1299	    1070
6020026.00	CT	602	MB		Winnipeg		49.9059	-97.1515	      0.56	    1838	    1819	19	      1.0	 3277.5	     861	     704
6020027.00	CT	602	MB		Winnipeg		49.9051	-97.1636	      0.61	    1409	    1459	-50	     -3.4	 2312.1	     644	     554
6020028.00	CT	602	MB		Winnipeg		49.8984	-97.1618	      0.57	    4868	    4696	172	      3.7	 8576.5	    2058	    1763
6020029.00	CT	602	MB		Winnipeg		49.9001	-97.1703	      0.70	    5172	    5121	51	      1.0	 7377.0	    2028	    1929
6020030.00	CT	602	MB		Winnipeg		49.9018	-97.1787	      1.00	    3867	    3774	93	      2.5	 3869.7	    1473	    1445
6020031.00	CT	602	MB		Winnipeg		49.9044	-97.1904	      2.60	    2278	    2168	110	      5.1	  876.7	     951	     932
6020032.00	CT	602	MB		Winnipeg		49.9136	-97.1827	      2.17	    5806	    5870	-64	     -1.1	 2675.5	    2438	    2136
6020033.00	CT	602	MB		Winnipeg		49.9103	-97.1595	      0.95	     991	     959	32	      3.3	 1046.2	     353	     303
6020034.00	CT	602	MB		Winnipeg		49.9109	-97.1376	      0.76	    2658	    2390	268	     11.2	 3490.9	    1152	     976
6020035.00	CT	602	MB		Winnipeg		49.9133	-97.128	      0.52	    1848	    1866	-18	     -1.0	 3564.8	     746	     609
6020036.00	CT	602	MB		Winnipeg		49.906	-97.1221	      0.54	     801	     787	14	      1.8	 1475.1	     439	     363
6020037.00	CT	602	MB		Winnipeg		49.9007	-97.0904	      2.23	    3368	    3144	224	      7.1	 1511.3	    1365	    1327
6020038.00	CT	602	MB		Winnipeg		49.9073	-97.101	      1.35	    5706	    5465	241	      4.4	 4242.1	    2643	    2544
6020039.00	CT	602	MB		Winnipeg		49.9112	-97.113	      0.93	    3705	    3726	-21	     -0.6	 3999.4	    1653	    1580
6020040.00	CT	602	MB		Winnipeg		49.9156	-97.1207	      0.59	    2027	    2023	4	      0.2	 3426.9	     825	     805
6020041.00	CT	602	MB		Winnipeg		49.924	-97.1195	      1.02	    3700	    3580	120	      3.4	 3637.4	    1587	    1497
6020042.00	CT	602	MB		Winnipeg		49.9197	-97.1326	      0.48	    2700	    2642	58	      2.2	 5667.5	    1200	    1060
6020043.00	CT	602	MB		Winnipeg		49.915	-97.1493	      1.26	    4324	    4137	187	      4.5	 3429.8	    2007	    1644
6020044.00	CT	602	MB		Winnipeg		49.9211	-97.1624	      1.01	    2660	    2402	258	     10.7	 2632.4	    1059	     993
6020045.00	CT	602	MB		Winnipeg		49.9229	-97.1436	      1.05	    6144	    5879	265	      4.5	 5852.5	    2471	    2252
6020046.00	CT	602	MB		Winnipeg		49.9272	-97.1275	      0.50	    2578	    2415	163	      6.7	 5155.0	    1070	    1001
6020047.00	CT	602	MB		Winnipeg		49.9306	-97.1376	      1.10	    4590	    4497	93	      2.1	 4163.3	    1899	    1784
6020048.00	CT	602	MB		Winnipeg		49.9287	-97.1595	      1.08	    5034	    4546	488	     10.7	 4644.3	    1911	    1838
6020049.00	CT	602	MB		Winnipeg		49.9343	-97.1549	      0.97	    2887	    2602	285	     11.0	 2980.0	    1079	    1057
6020050.01	CT	602	MB		Winnipeg		49.9379	-97.1848	      3.81	    2949	    2944	5	      0.2	  774.7	    1151	    1074
6020050.02	CT	602	MB		Winnipeg		49.9364	-97.1703	      2.35	    3893	    3469	424	     12.2	 1659.0	    1453	    1318
6020051.01	CT	602	MB		Winnipeg		49.9588	-97.1987	      9.00	    4218	    3926	292	      7.4	  468.7	    1206	    1192
6020051.02	CT	602	MB		Winnipeg		49.9391	-97.2147	      2.61	    6746	    6767	-21	     -0.3	 2588.6	    1929	    1917
6020051.03	CT	602	MB		Winnipeg		49.9356	-97.2018	      1.34	    6347	    6035	312	      5.2	 4738.7	    1878	    1858
6020052.00	CT	602	MB		Winnipeg		49.9461	-97.1013	      0.85	       0	       0	0	      0.0	    0.0	       0	       0
6020100.01	CT	602	MB		Winnipeg		49.8024	-97.1066	      2.39	    6092	    4820	1272	     26.4	 2544.1	    2006	    1992
6020100.02	CT	602	MB		Winnipeg		49.7816	-97.0821	     32.39	    1794	    1644	150	      9.1	   55.4	     600	     593
6020100.05	CT	602	MB		Winnipeg		49.8168	-97.1057	      1.43	    4347	    4445	-98	     -2.2	 3046.5	    1711	    1692
6020100.06	CT	602	MB		Winnipeg		49.8051	-97.1188	      2.35	    3926	    3261	665	     20.4	 1671.2	    1518	    1492
6020100.07	CT	602	MB		Winnipeg		49.8248	-97.087	      1.40	    5218	    5058	160	      3.2	 3722.4	    2131	    2108
6020100.08	CT	602	MB		Winnipeg		49.8173	-97.0716	      4.60	    7729	    6817	912	     13.4	 1681.2	    2637	    2576
6020101.01	CT	602	MB		Winnipeg		49.8351	-97.128	      3.14	    5814	    5760	54	      0.9	 1853.4	    2479	    2400
6020101.02	CT	602	MB		Winnipeg		49.8217	-97.1233	      2.26	    4702	    4686	16	      0.3	 2083.8	    1620	    1600
6020102.01	CT	602	MB		Winnipeg		49.8308	-97.094	      2.08	    5360	    5117	243	      4.7	 2574.9	    2169	    2146
6020102.02	CT	602	MB		Winnipeg		49.8467	-97.097	      1.11	    3563	    3603	-40	     -1.1	 3200.1	    1837	    1802
6020102.03	CT	602	MB		Winnipeg		49.8522	-97.1002	      0.68	    3218	    3019	199	      6.6	 4720.6	    1567	    1536
6020102.04	CT	602	MB		Winnipeg		49.8403	-97.0942	      1.44	    5048	    4941	107	      2.2	 3511.2	    2491	    2360
6020103.00	CT	602	MB		Winnipeg		49.8535	-97.1234	      1.60	    3117	    3014	103	      3.4	 1947.4	    1365	    1343
6020104.00	CT	602	MB		Winnipeg		49.8593	-97.1006	      1.31	    3492	    3560	-68	     -1.9	 2673.2	    1945	    1905
6020105.00	CT	602	MB		Winnipeg		49.8691	-97.1041	      1.04	    2729	    2743	-14	     -0.5	 2618.0	    1329	    1286
6020110.01	CT	602	MB		Winnipeg		49.876	-97.0622	     15.44	    1317	     819	498	     60.8	   85.3	     618	     597
6020110.02	CT	602	MB		Winnipeg		49.8484	-97.0872	      3.11	    5552	    5568	-16	     -0.3	 1785.5	    2115	    2093
6020110.04	CT	602	MB		Winnipeg		49.8474	-97.0575	      5.05	    4587	    4764	-177	     -3.7	  908.6	    1734	    1706
6020110.06	CT	602	MB		Winnipeg		49.8333	-97.0711	      2.58	    6931	    6721	210	      3.1	 2691.3	    2351	    2333
6020110.07	CT	602	MB		Winnipeg		49.8252	-97.0664	      9.62	    6624	    2895	3729	    128.8	  688.5	    2367	    2048
6020111.00	CT	602	MB		Winnipeg		49.8591	-97.0794	      1.52	    4242	    4294	-52	     -1.2	 2790.1	    1690	    1659
6020112.01	CT	602	MB		Winnipeg		49.8666	-97.0731	      1.19	    3238	    3186	52	      1.6	 2711.9	    1295	    1278
6020112.02	CT	602	MB		Winnipeg		49.8674	-97.0951	      2.30	    4507	    4528	-21	     -0.5	 1961.2	    1945	    1905
6020113.00	CT	602	MB		Winnipeg		49.8802	-97.1039	      1.24	    2612	    2625	-13	     -0.5	 2112.1	    1288	    1247
6020114.00	CT	602	MB		Winnipeg		49.8774	-97.1174	      0.85	    3111	    3200	-89	     -2.8	 3657.0	    1625	    1543
6020115.00	CT	602	MB		Winnipeg		49.8725	-97.1231	      1.12	    2920	    3062	-142	     -4.6	 2608.1	    1309	    1259
6020116.00	CT	602	MB		Winnipeg		49.8873	-97.1135	      1.65	    5478	    5544	-66	     -1.2	 3327.3	    3069	    2877
6020117.00	CT	602	MB		Winnipeg		49.896	-97.1147	      1.80	    3082	    2620	462	     17.6	 1712.6	    1351	    1229
6020120.01	CT	602	MB		Winnipeg		49.8886	-97.0155	     12.85	    4837	    4246	591	     13.9	  376.3	    1660	    1640
6020120.02	CT	602	MB		Winnipeg		49.9013	-96.9729	      3.65	    6766	    5488	1278	     23.3	 1853.6	    2301	    2271
6020120.03	CT	602	MB		Winnipeg		49.9037	-96.9881	      2.42	    3526	    3613	-87	     -2.4	 1459.6	    1456	    1438
